row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,,,,,,
20160275388457,20160275388,(냉동)당근시트,(주)현대그린푸드 베이커리공장,빵류,향료. 천연향신료. 식품첨가물. 과.채가공품. 베이킹파우더. 피칸견과. 과.채가공품. 콩기름(대두유). 전란액. 중력분. 백설탕. 당근. 기타소금,,,,,,
20160275388197,20160275388,(냉동)당근케익,(주)현대그린푸드 베이커리공장,빵류,계피가루. 기타소금. 식품첨가물. 베이킹파우더. 과.채가공품. 건포도. 콩기름(대두유). 백설탕. 강력분. 호두분태. 과.채가공품. 당근. 박력분. 전란액,,,,,,
2021021229893,20210212298,(냉동)대구식 매운 곱창볶음,주식회사제일씨엔에프(C&F),즉석조리식품,참깨. 들깻잎. 고춧가루. 들깨가루. 혼합식용유. 양파. 양배추. 건면. 소스. 돼지곱창,,,,,,
20160275388329,20160275388,(냉동)데니쉬 생지 A,(주)현대그린푸드 베이커리공장,빵류,강력분. 정제수. 버터. 박력분. 백설탕. 효모. 기타소금. 탈지분유. 혼합제제. 혼합제제,,,,,,
2016027538813,20160275388,(냉동)데니쉬생지,(주)현대그린푸드 베이커리공장,빵류,탈지분유. 효모. 마가린. 마가린. 강력분. 정제수. 박력분. 전란액. 백설탕. 식품첨가물혼합제제. 식품첨가물혼합제제. 기타소금,,,,,,
20160275388122,20160275388,(냉동)덴마크브레드,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 백설탕. 기타소금. 호밀가루. 강력분. 곡류가공품. 효모. 올리브유. 정제수. 곡류가공품. 해바라기씨앗. 곡류가공품,,,,,,
20160275388383,20160275388,(냉동)덴마크브레드생지,(주)현대그린푸드 베이커리공장,빵류,올리브유. 기타소금. 식품첨가물혼합제제. 백설탕. 효모. 식품첨가물혼합제제. 해바라기씨앗. 곡류가공품. 곡류가공품. 곡류가공품. 정제수. 강력분,,,,,,
19900275002544,19900275002,(냉동)동원 랍스터맛 맛살,(주)동원F＆B,어묵,카라기난. 감자전분. 새우농축액. 연육. 밀전분. 콩기름(대두유). 글리신. 탄산칼슘. 복합조미식품. 게향. 정제소금. 설탕. 향미증진제. 바다가재살. 조미액. L-글루탐산나트륨제제. 인산염혼합제제. 트랜스글루타미나아제,,,,,,
2020003719071,20200037190,(냉동)라즈베리 마들렌,(주)학산 테라로사커피 성수지점,빵류,식품첨가물. 식품첨가물혼합제제. 베이킹파우더. 레몬즙. 기타식물성유지. 코코아버터. 리큐르. 물엿. 당류가공품. 정제수. 냉동산딸기퓌레. 준초콜릿. 전란. 밀가루. 버터. 설탕,,,,,,
2020003719075,20200037190,(냉동)라즈베리 마들렌 B,(주)학산 테라로사커피 성수지점,빵류,설탕. 버터. 밀가루. 전란. 준초콜릿. 냉동산딸기퓌레. 정제수. 당류가공품. 물엿. 리큐르. 코코아버터. 기타식물성유지. 레몬즙. 베이킹파우더. 식품첨가물혼합제제. 식품첨가물,,,,,,
2016027538833,20160275388,(냉동)레뤼겐,(주)현대그린푸드 베이커리공장,빵류,백설탕. 난황액. 아몬드분말. 가공버터. 쇼트닝. 박력분. 난백액. 레몬제스트. 베이킹파우더. 기타소금. 코코아분말. 일반증류주. 연유,,,,,,
20160275388440,20160275388,(냉동)레몬마들렌,(주)현대그린푸드 베이커리공장,빵류,백설탕. 버터. 전란액. 박력분. 아몬드분말. 강력분. 당류가공품. 과.채가공품. 베이킹파우더. 기타소금,,,,,,
20160275388124,20160275388,(냉동)레몬시트롱,(주)현대그린푸드 베이커리공장,빵류,베이킹파우더. 기타소금. 레몬제스트. 일반증류주. 과채주스. 농후크림발효유. 가공버터. 전란액. 박력분. 백설탕,,,,,,
20160275388382,20160275388,(냉동)레몬파운드,(주)현대그린푸드 베이커리공장,빵류,박력분. 가공버터. 백설탕. 전란액. 과채주스. 가공유크림. 베이킹파우더. 레몬제스트. 가공소금. 식품첨가물혼합제제,,,,,,
20160275388325,20160275388,(냉동)루꼴라치아바타,(주)현대그린푸드 베이커리공장,빵류,효모. 기타소금. 효모. 백설탕. 곡류가공품. 루꼴라잎. 올리브유. 서류가공품. 가공치즈. 정제수. 강력분,,,,,,
20160275388446,20160275388,(냉동)르 휘낭시에,(주)현대그린푸드 베이커리공장,빵류,기타소금. 합성향료. 당류가공품. 박력분. 아몬드분말. 백설탕. 난백액. 버터,,,,,,
20160275388103,20160275388,(냉동)마롱파운드,(주)현대그린푸드 베이커리공장,빵류,혼합제제. 베이킹파우더. 당류가공품. 난백액. 전란액. 땅콩 또는 견과류가공품. 박력분. 백설탕. 땅콩 또는 견과류가공품. 가공버터,,,,,,
2021021229895,20210212298,(냉동)마블킹 갈비살 스테이크,주식회사제일씨엔에프(C&F),즉석조리식품,소스. 소스. 천연향료. 혼합식용유. 복합조미식품. 마늘. 그린콩꼬투리. 옥수수. 당근. 소고기. 가공버터,,,,,,
2016027538843,20160275388,(냉동)만델쿠헨,(주)현대그린푸드 베이커리공장,빵류,과채주스. 헤이즐넛분태. 아몬드슬라이스. 아몬드분말. 당절임. 난황액. 난백액. 박력분. 가공버터. 백설탕,,,,,,
2021021229894,20210212298,(냉동)매운 닭볶음탕,주식회사제일씨엔에프(C&F),즉석조리식품,볶은통깨. 들깻잎. 양파. 대파. 감자. 소스. 소스. 양념육,,,,,,
2021021229897,20210212298,(냉동)매콤 빠네 크림파스타,주식회사제일씨엔에프(C&F),즉석조리식품,양파. 소스. 건면. 빵류. 우유. 브로콜리. 소스. 표고버섯. 가공버터. 파슬리플레이크. 천연향료,,,,,,
20210212298110,20210212298,(냉동)매콤한 우삼겹 즉석 떡볶이,주식회사제일씨엔에프(C&F),즉석조리식품,소스. 떡류. 소업진살. 삶은계란. 어묵. 양파. 양배추. 건면. 대파. 들깻잎. 만두,,,,,,
20160275388131,20160275388,(냉동)메이플데니쉬반생지,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 기타설탕. 식품첨가물혼합제제. 식품첨가물혼합제제. 기타소금. 탈지분유. 효모. 마가린. 백설탕. 박력분. 가공버터. 강력분. 전란액. 정제수,,,,,,
2018048518365,20180485183,(냉동)명장텐 유산균 초코파이 반제품,주식회사강동오케익1공장,빵류,소스류. 밀가루. 설탕. 유산균. 바닐라향분말혼합제제. 젤라틴. 계란노른자. 정제수. 코코아분말. 계란. 계란흰자. 기타식물성유지. 우유. 베이킹파우더. 탄산수소나트륨. 천일염,,,,,,
20160275388391,20160275388,(냉동)모카번생지,(주)현대그린푸드 베이커리공장,빵류,혼합제제. 혼합제제. 커피. 기타소금. 효모. 가공버터. 백설탕. 호두분태. 전란액. 우유. 건포도. 정제수. 강력분,,,,,,
2016027538851,20160275388,(냉동)모카빵생지,(주)현대그린푸드 베이커리공장,빵류,효모. 호두분태. 가공버터. 백설탕. 전란액. 건포도. 우유. 정제수. 강력분. 식품첨가물혼합제제. 커피. 기타소금. 식품첨가물혼합제제,,,,,,
20160275388312,20160275388,(냉동)모카시트,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 청주. 당류가공품. 정제수. 콩기름(대두유). 박력분. 백설탕. 전란액. 물엿. 베이킹파우더,,,,,,
20160275388196,20160275388,(냉동)몽블랑,(주)현대그린푸드 베이커리공장,빵류,탈지분유. 기타소금. 효모. 백설탕. 박력분. 가공버터. 정제수. 강력분. 식품첨가물혼합제제. 식품첨가물혼합제제,,,,,,
19930618060969,19930618060,(냉동)몽블랑,(주)신라명과,빵류,빵류. 설탕. 정제수,,,,,,
20160275388225,20160275388,(냉동)미미카스테라,(주)현대그린푸드 베이커리공장,빵류,기타소금. 전란액. 난황액. 백설탕. 당류가공품. 곡류가공품. 가공버터. 당류가공품. 청주,,,,,,
20090139283234,20090139283,(냉동)바게트,참브레드(주),빵류,강력분. 식품첨가물혼합제제. 설탕. 정제소금. 마가린. 효모. 정제수,,,,,,
20160275388192,20160275388,(냉동)바게트,(주)현대그린푸드 베이커리공장,빵류,박력분. 전란액. 탈지분유. 식품첨가물혼합제제. 식품첨가물혼합제제. 기타소금. 가공버터. 백설탕. 효모. 정제수. 강력분,,,,,,
19930618060967,19930618060,(냉동)바게트빵(슬라이스),(주)신라명과,빵류,곡류가공품. 정제수. 가공버터. 기타가공품. 정제소금. 설탕. 효모. 식품첨가물혼합제제,,,,,,
19900275002576,19900275002,(냉동)바른어묵 국탕용종합,(주)동원F＆B,어묵,연육. 밀가루. 밀전분. 콩기름(대두유). 소스류. 당근. 양파. 부추. L-글루탐산나트륨. D-자일로오스. 소브산칼륨. 글리신. 정제소금. 포도당. 설탕. 대두단백. 트랜스글루타미나아제. 치자황색소. 기타가공품. 파프리카추출색소. 과.채가공품,,,,,,
19900275002545,19900275002,(냉동)바른어묵 얇은사각 덕용,(주)동원F＆B,어묵,연육. 부추. 양파. 당근. 글리신. 소브산칼륨. D-자일로오스. L-글루탐산나트륨. 트랜스글루타미나아제. 밀가루. 조미식품. 밀전분. 콩기름(대두유). 대두단백. 설탕. 포도당. 정제소금,,,,,,
20160275388336,20160275388,(냉동)바스크치즈케이크,(주)현대그린푸드 베이커리공장,빵류,가공치즈. 가공유크림. 식품첨가물혼합제제. 전란액. 박력분. 혼합제제,,,,,,
202200602959,20220060295,(냉동)바질소금빵,달콤한위로,빵류,가당연유. 소스류. 정제수. 우유. 효모. 정제소금. 백설탕. 강력분. 버터. 종반죽. 소스류. 블랙올리브,,,,,,
20160275388348,20160275388,(냉동)바질토마토스콘,(주)현대그린푸드 베이커리공장,빵류,우유. 소스. 콩기름(대두유). 과.채가공품. 절임식품. 가공유크림. 백설탕. 전란액. 가공버터. 강력분. 크림발효유. 베이킹파우더. 당류가공품. 기타소금,,,,,,
2005047007634,20050470076,(냉동)밤페이스트,밤뜨래 영농조합법인,땅콩 또는 견과류가공품,밤,,,,,,
2005047007635,20050470076,(냉동)밤페이스트 가당,밤뜨래 영농조합법인,땅콩 또는 견과류가공품,설탕. 밤,,,,,,
2016027538857,20160275388,(냉동)버터식빵생지,(주)현대그린푸드 베이커리공장,빵류,전란액. 정제수. 강력분. 우유. 박력분. 가공버터. 백설탕. 가공유크림. 효모. 기타소금. 식품첨가물혼합제제. 식품첨가물혼합제제,,,,,,
20160275388134,20160275388,(냉동)베리스콘,(주)현대그린푸드 베이커리공장,빵류,백설탕. 가공유크림. 건조블루베리. 당절임. 전란액. 가공버터. 박력분. 중력분. 기타소금. 식품첨가물혼합제제. 베이킹파우더,,,,,,
20160275388401,20160275388,(냉동)브리오쉬,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 식품첨가물혼합제제. 기타소금. 효모. 백설탕. 전란액. 정제수. 강력분. 가공버터. 난황액,,,,,,
2016027538858,20160275388,(냉동)브리오쉬생지,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 기타소금. 식품첨가물혼합제제. 효모. 백설탕. 전란액. 가공버터. 난황액. 정제수. 강력분,,,,,,
20160275388140,20160275388,(냉동)블루베리롤,(주)현대그린푸드 베이커리공장,빵류,가공버터. 백설탕. 전란액. 기타소금. 과.채가공품. 일반증류주. 난백액. 정제수. 물엿. 당류가공품. 연유. 콩기름(대두유). 잼. 박력분,,,,,,
20160275388226,20160275388,(냉동)비건식빵생지,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 식품첨가물혼합제제. 기타가공품. 기타소금. 효모. 백설탕. 당절임. 호두분태. 가공두유. 압착올리브유. 정제수. 강력분,,,,,,
2021021229898,20210212298,(냉동)새우몽땅 감바스 알아히요,주식회사제일씨엔에프(C&F),즉석조리식품,천연향신료. 로즈마리잎. 가공소금. 가공치즈. 고추. 토마토열매. 브로콜리. 새송이버섯. 마늘. 빵류. 양파. 건면. 올리브유. 새우,,,,,,
20160368033142,20160368033,(냉동)새우살,(주)부일,기타 수산물가공품,아르헨티나붉은새우,,,,,,
202200602958,20220060295,(냉동)소금빵 생지,달콤한위로,빵류,소스류. 정제수. 우유. 효모. 정제소금. 백설탕. 강력분. 종반죽. 버터. 가당연유,,,,,,
20160275388386,20160275388,(냉동)소금빵 생지,(주)현대그린푸드 베이커리공장,빵류,곡류가공품. 정제수. 설탕. 효모. 천일염. 쇼트닝. 우유. 중력분. 강력분,,,,,,
20160275388443,20160275388,(냉동)쇼콜라 휘낭시에,(주)현대그린푸드 베이커리공장,빵류,기타소금. 코코아분말. 당류가공품. 초콜릿. 박력분. 아몬드분말. 백설탕. 난백액. 버터. 초콜릿,,,,,,
20160275388377,20160275388,(냉동)슈톨렌,(주)현대그린푸드 베이커리공장,빵류,물엿. 리큐르. 정제수. 건포도. 일반증류주. 백설탕. 우유. 당절임. 아몬드분말. 슈가파우더. 강력분. 가공버터. 당절임. 과.채가공품. 효모. 난황액. 향신료조제품. 기타소금. 식품첨가물혼합제제,,,,,,
20210212298112,20210212298,(냉동)스노우마블링 살치살 스테이크,주식회사제일씨엔에프(C&F),즉석조리식품,소살치살. 가공버터. 당근. 옥수수. 그린콩꼬투리. 마늘. 복합조미식품. 혼합식용유. 천연향료. 소스. 소스,,,,,,
20160275388408,20160275388,(냉동)스콘,(주)현대그린푸드 베이커리공장,빵류,기타소금. 베이킹파우더. 피칸견과. 호두분태. 전란액. 백설탕. 가공유크림. 버터. 중력분,,,,,,
20160275388119,20160275388,(냉동)스콘치즈,(주)현대그린푸드 베이커리공장,빵류,기타소금. 식품첨가물혼합제제. 베이킹파우더. 백설탕. 가공유크림. 전란액. 가공버터. 박력분. 중력분. 생치즈,,,,,,
20160275388135,20160275388,(냉동)신]과자빵생지,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 식품첨가물혼합제제. 기타소금. 효모. 가공버터. 전란액. 정제수. 우유. 백설탕. 강력분,,,,,,
20160275388136,20160275388,(냉동)신]단팥빵생지,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 식품첨가물혼합제제. 기타소금. 효모. 가공버터. 정제수. 백설탕. 우유. 전란액. 강력분. 조림류,,,,,,
20160275388169,20160275388,(냉동)신]어니언팡,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 기타소금. 탈지분유. 소스. 효모. 가공버터. 가공유크림. 호두분태. 곡류가공품. 전란액. 백설탕. 정제수. 다진양파. 강력분. 가공치즈,,,,,,
20160275388328,20160275388,(냉동)신선우유식빵생지,(주)현대그린푸드 베이커리공장,빵류,강력분. 우유. 가공버터. 백설탕. 효모. 전란액. 기타소금. 혼합제제. 혼합제제,,,,,,
20160275388158,20160275388,(냉동)신형판 데니쉬,(주)현대그린푸드 베이커리공장,빵류,식품첨가물혼합제제. 식품첨가물혼합제제. 탈지분유. 기타소금. 효모. 백설탕. 강력분. 박력분. 가공버터. 정제수,,,,,,
20160275388159,20160275388,(냉동)신형판 파이,(주)현대그린푸드 베이커리공장,빵류,마가린. 강력분. 박력분. 정제수. 백설탕. 마가린. 전란액. 기타소금,,,,,,
20090221004153,20090221004,(냉동)쌀케이크,틔움직업재활센터,빵류,곡류가공품. 설탕. 올리브유. 우유. 계란노른자. 계란. 청주. 물엿,,,,,,
20160275388234,20160275388,(냉동)아메리칸치즈케익,(주)현대그린푸드 베이커리공장,빵류,물엿. 베이킹파우더. 식품첨가물혼합제제. 청주. 정제수. 콩기름(대두유). 전분가공품. 박력분. 난백액. 난황액. 전란액. 백설탕. 자연치즈,,,,,,
