row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,
20160308017149,20160308017,1989피자 오이피클,농업회사법인 비전프라임 주식회사,절임식품,정제수. 복합조미식품. 복합조미식품. 복합조미식품. 폴리소르베이트20. 심황색소. 염화칼슘. 초산나트륨. 소브산칼륨. 젖산칼슘. 황산알루미늄암모늄. 식초. 기타과당. 절임오이,
198503110019685,19850311001,1989피자소스,태원식품산업(주),소스,토마토페이스트. 복합조미식품. 기타과당. 양파. 발효식초. 감귤농축액. 마늘. 콩기름(대두유). 레몬과즙. 파라옥시안식향산에틸. 정제수,
2021037414248,20210374142,1990년 크림 스파게티,주식회사 엠에프,즉석조리식품,기타 수산물가공품. 숙면. 소스,
2021037414247,20210374142,1990년 토마토 스파게티,주식회사 엠에프,즉석조리식품,기타 수산물가공품. 기타 수산물가공품. 기타 수산물가공품. 숙면. 소스,
19910415004148,19910415004,1990핫도그,(주)동화,빵류,기타가공품. 난백액. 쇼트닝. 정제수. 소시지,
201800035637,20180003563,1991 라거,교촌에프앤비(주) 고성공장,맥주,인산. 호프펠렛. 셀룰라아제. 염화칼슘. 황산아연. 황산칼슘. 정제수. 보리맥아. 액상효모. 이산화탄소,
1985031100111880,19850311001,1991스테이크소스,태원식품산업(주),소스,설탕. 토마토케첩. 토마토다이스. 마멀레이드. 소스. 양파. 오렌지주스. 마늘. 발효식초. 소스. 소스. 향신료조제품. 변성전분. 고춧가루. 스모크오일. 베이분말. 정제수,
1985031100111140,19850311001,1991스파게티소스,태원식품산업(주),소스,토마토페이스트. 양파. 소고기. 당근. 유청. 설탕. 변성전분. 가공버터. 소스. 기타가공품. 정제소금. 가공치즈. 건마늘분말. 혼합제제. L-글루탐산나트륨. 천연향신료. 무수구연산. 천연향신료. 천연향신료. 파프리카추출색소. 정제수,
1985031100111870,19850311001,1991칠리소스,태원식품산업(주),소스,소스. 마요네즈. 변성전분. 토마토케첩. 기타과당. 정제수. 마늘. 간장베이스. 설탕. 발효식초. 옥수수기름(옥배유). 올레오레진 캪시컴. 카라멜색소. 고추씨기름. 건마늘분말. 파프리카추출색소. 잔탄검. 향신료조제품. 천연향신료. 정제소금. 구연산,
1985031100110670,19850311001,1991피자소스,태원식품산업(주),소스,토마토페이스트. 양파. 발효식초. 포도당. 변성전분. 설탕. 마늘. 콩기름(대두유). 정제소금. 곡류가공품. 치킨베이스. 믹스젤-G. 무수구연산. 천연향신료. 천연향신료. 파프리카추출색소. 파라옥시안식향산에틸. 혼합제제. 정제수,
2019048285840,20190482858,1992 레트로 다방커피,주식회사 필드키친,커피,식물성크림. 커피원두분말. 백설탕. 살균우유. 인스턴트커피. 정제수,
2011060146232,20110601462,1994,(주)웨이닝코리아,커피,커피원두,
202001897373,20200189737,1994 콜드브루 원액 디카페인,로엘 팩토리,커피,커피추출액,
202001897372,20200189737,1994 콜드브루 원액 브라질,로엘 팩토리,커피,커피추출액,
2020018973711,20200189737,1994 콜드브루 원액 에티오피아,로엘 팩토리,커피,커피추출액,
2020018973712,20200189737,1994 콜드브루 원액 케냐,로엘 팩토리,커피,커피추출액,
2020018973710,20200189737,1994 콜드브루 원액 콜롬비아,로엘 팩토리,커피,커피추출액,
2006051900431,20060519004,1995년 5월산 임자도 송화염,예성오가닉 영농조합법인,천일염,천일염,
201003420501195,20100342050,1997떡볶이소스,(주)비에이치푸드,소스,믹스베이스. L-글루탐산나트륨. 변성전분. 정제소금. 고춧가루. 혼합간장. 설탕. 정제수,
201003420501380,20100342050,1997마늘떡볶이소스,(주)비에이치푸드,소스,D-소비톨액. 정제수. 고춧가루. 복합조미식품. 정제소금. 복합조미식품,
201003420501203,20100342050,1997어묵국물소스,(주)비에이치푸드,소스,소스. L-글루탐산나트륨. 믹스베이스. 기타과당. 소스. 정제소금. 덱스트린. 혼합간장. 과.채가공품. 정제수,
201003420501248,20100342050,1997짜장떡볶이소스,(주)비에이치푸드,소스,효소처리스테비아. 5-리보뉴클레오티드이나트륨. 변성전분. 고추장. 믹스베이스. 양조간장. 복합조미식품. 백설탕. 기타과당. 혼합장. 정제수,
196903640041548,19690364004,1998 카레,한국에스비식품(주),카레(커리),밀가루. 설탕. 식용우지. 정제소금. 카레분. 덱스트린. L-글루탐산나트륨. 마가린. 카레분. 향신료조제품. 기타가공품. 천연향신료. 양파분말. 글리세린지방산에스테르. 토마토분말. DL-사과산. 파프리카추출색소,
201300191742,20130019174,1999 리저브,샤또무주,과실주,슈크랄로스. 소르빈산칼륨. 메타중아황산칼륨. 머루. 정백당. 효모,
20030394159463,20030394159,1999 옛날 홍대떡볶이,(주)산돌식품,떡류,떡류. 소스. 어묵,
1997044900433,19970449004,1999진주냉면,온누리식품,숙면,밀가루. 볶은메밀가루. 고구마전분. 정제소금. 탄산나트륨,
20080202422833,20080202422,1999진주냉면비빔소스,주식회사락컴퍼니,소스,기타과당. 과.채가공품. 설탕. 고춧가루. 덱스트린. 탄산음료. 발효식초. 혼합간장. 양파. 소스. 고추장. 정제소금. 마늘. 발효식초. 과.채가공품. L-글루탐산나트륨. 주정. 복합조미식품. 소스. 대파. 기타가공품. 향미유. 천연향신료. 천연향신료,
1997044900435,19970449004,1999진주냉면육수,온누리식품,소스,소양지머리. 대구머리. 생강. 무. 밴댕이. 양파. 올리고당. 정제소금. 매실청. 복합조미식품. 정제수,
2022067928319,20220679283,19G 단팥빵,(유)새만금에프앤비,빵류,곡류가공품. 설탕. 팥앙금. 계란. 우유단백. 맥아호밀가루. 정제소금. 발효버터유. 밀가루,
2022067928320,20220679283,19G 라이스 쵸코쿠키,(유)새만금에프앤비,과자,물엿. 코코아분말. 초콜릿. 곡류가공품. 버터. 설탕. 계란. 탄산나트륨. 정제소금,
2022067928322,20220679283,19G 라이스 쿠키,(유)새만금에프앤비,과자,탄산나트륨. 곡류가공품. 버터. 설탕. 계란. 호두. 물엿. 정제소금,
2022067928321,20220679283,19G 라이스 홍쿠키,(유)새만금에프앤비,과자,물엿. 홍국쌀. 정제소금. 탄산나트륨. 설탕. 버터. 곡류가공품. 계란,
2022067928336,20220679283,19G 먹물쿠키,(유)새만금에프앤비,과자,버터. 설탕. 땅콩 또는 견과류가공품. 계란. 물엿. 아몬드분말. 오징어먹물. 베이킹파우더. 정제소금. 곡류가공품,
201703636238,20170363623,19G 발아커피,(주)에스엠발아커피,커피,커피원두,
2022067928363,20220679283,19G 발효곡물먹물소금빵,(유)새만금에프앤비,빵류,곡류가공품. 기타가공품. 효모. 버터. 설탕. 가공소금. 오징어먹물. 계란,
2022067928362,20220679283,19G 발효곡물먹물소금빵 생지,(유)새만금에프앤비,빵류,기타가공품. 효모. 버터. 설탕. 가공소금. 오징어먹물. 계란. 곡류가공품,
2022067928359,20220679283,19G 발효곡물소금빵,(유)새만금에프앤비,빵류,곡류가공품. 설탕. 가공소금. 계란. 기타가공품. 효모. 버터,
2022067928358,20220679283,19G 발효곡물소금빵 생지,(유)새만금에프앤비,빵류,기타가공품. 효모. 버터. 설탕. 가공소금. 계란. 곡류가공품,
2022067928365,20220679283,19G 발효곡물홍국쌀 밤식빵,(유)새만금에프앤비,빵류,기타가공품. 정제소금. 효모. 홍국쌀. 계란. 밤다이스. 설탕. 버터. 곡류가공품,
2022067928361,20220679283,19G 발효곡물홍국쌀소금빵,(유)새만금에프앤비,빵류,홍국쌀. 기타가공품. 효모. 버터. 설탕. 가공소금. 계란. 곡류가공품,
2022067928360,20220679283,19G 발효곡물홍국쌀소금빵 생지,(유)새만금에프앤비,빵류,홍국쌀. 기타가공품. 효모. 버터. 설탕. 가공소금. 계란. 곡류가공품,
2022067928364,20220679283,19G 발효곡물흑임자 식빵,(유)새만금에프앤비,빵류,기타가공품. 정제소금. 효모. 검정깨분말. 검정깨(흑임자). 계란. 땅콩 또는 견과류가공품. 호두분태. 설탕. 버터. 곡류가공품,
2022067928344,20220679283,19G 쑥쿠키,(유)새만금에프앤비,과자,땅콩 또는 견과류가공품. 물엿. 아몬드분말. 쑥가루. 베이킹파우더. 정제소금. 곡류가공품. 계란. 설탕. 버터,
2022067928369,20220679283,19G 쿠키 오리지널 생지,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 땅콩 또는 견과류가공품. 계란. 물엿. 아몬드분말. 베이킹파우더. 정제소금,
2022067928372,20220679283,19G 쿠키더블쵸코 생지,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 계란. 밀크초콜릿. 물엿. 아몬드분말. 코코아분말. 초콜릿. 베이킹파우더. 정제소금,
2022067928371,20220679283,19G 쿠키마카다미아녹차 생지,(유)새만금에프앤비,과자,버터. 설탕. 마카다미아. 계란. 물엿. 아몬드분말. 녹차가루. 베이킹파우더. 정제소금. 곡류가공품,
2022067928370,20220679283,19G 쿠키마카다미아황치즈 생지,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 마카다미아. 계란. 치즈. 물엿. 아몬드분말. 베이킹파우더. 정제소금,
2022067928335,20220679283,19G 홍쿠키,(유)새만금에프앤비,과자,버터. 설탕. 땅콩 또는 견과류가공품. 계란. 물엿. 아몬드분말. 홍국쌀. 베이킹파우더. 정제소금. 곡류가공품,
20100358279199,20100358279,19G발효곡물믹스,(주)새롬푸드 농업회사법인,곡류가공품,혼합제제. 맥아분말. 강력분. 곡류가공품,
2022067928347,20220679283,19G쿠키 건대추,(유)새만금에프앤비,과자,곡류가공품. 정제소금. 베이킹파우더. 홍국쌀. 아몬드분말. 물엿. 계란. 건대추. 설탕. 버터,
2022067928337,20220679283,19G쿠키 군고구마,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 고구마앙금. 계란. 물엿. 아몬드분말. 고구마분말. 베이킹파우더. 정제소금,
2022067928342,20220679283,19G쿠키 녹차,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 땅콩 또는 견과류가공품. 계란. 녹차가루. 물엿. 아몬드분말. 베이킹파우더. 정제소금,
2022067928330,20220679283,19G쿠키 녹차견과류듬뿍,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 땅콩 또는 견과류가공품. 계란. 난백. 녹차가루. 아몬드분말. 물엿. 베이킹파우더. 정제소금,
2022067928357,20220679283,19G쿠키 더블쵸코,(유)새만금에프앤비,과자,곡류가공품. 버터. 정제소금. 베이킹파우더. 초콜릿. 코코아분말. 아몬드분말. 물엿. 밀크초콜릿. 계란. 설탕,
2022067928334,20220679283,19G쿠키 마카다미아 녹차,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 계란. 마카다미아. 물엿. 녹차가루. 아몬드분말. 베이킹파우더. 정제소금,
2022067928346,20220679283,19G쿠키 마카다미아 황치즈,(유)새만금에프앤비,과자,곡류가공품. 정제소금. 베이킹파우더. 아몬드분말. 물엿. 치즈. 계란. 마카다미아. 설탕. 버터,
2022067928333,20220679283,19G쿠키 무화과,(유)새만금에프앤비,과자,버터. 설탕. 무화과. 계란. 아몬드분말. 물엿. 홍국쌀. 베이킹파우더. 정제소금. 곡류가공품,
2022067928332,20220679283,19G쿠키 쑥견과류듬뿍,(유)새만금에프앤비,과자,곡류가공품. 버터. 땅콩 또는 견과류가공품. 설탕. 계란. 난백. 아몬드분말. 물엿. 쑥가루. 베이킹파우더. 정제소금,
2022067928343,20220679283,19G쿠키 오리지널,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 땅콩 또는 견과류가공품. 계란. 물엿. 아몬드분말. 베이킹파우더. 정제소금,
2022067928329,20220679283,19G쿠키 오리지널 견과류듬뿍,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 땅콩 또는 견과류가공품. 난백. 계란. 아몬드분말. 물엿. 베이킹파우더. 정제소금,
2022067928341,20220679283,19G쿠키 쵸코,(유)새만금에프앤비,과자,버터. 설탕. 초콜릿. 초콜릿. 계란. 물엿. 아몬드분말. 코코아분말. 베이킹파우더. 정제소금. 곡류가공품,
2022067928338,20220679283,19G쿠키 쵸코밀크,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 계란. 초콜릿. 물엿. 초콜릿. 아몬드분말. 코코아분말. 베이킹파우더. 정제소금,
2022067928340,20220679283,19G쿠키 호박,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 계란. 호박앙금. 호박씨앗. 호박가루. 물엿. 아몬드분말. 베이킹파우더. 정제소금,
2022067928331,20220679283,19G쿠키 홍견과류듬뿍,(유)새만금에프앤비,과자,버터. 설탕. 땅콩 또는 견과류가공품. 난백. 계란. 물엿. 아몬드분말. 홍국쌀. 베이킹파우더. 정제소금. 곡류가공품,
2022067928339,20220679283,19G쿠키 황치즈,(유)새만금에프앤비,과자,버터. 설탕. 계란. 치즈. 치즈. 물엿. 아몬드분말. 베이킹파우더. 정제소금. 곡류가공품,
2022067928328,20220679283,19G쿠키 흑임자,(유)새만금에프앤비,과자,버터. 설탕. 땅콩 또는 견과류가공품. 계란. 검정깨분말. 물엿. 아몬드분말. 검정깨(흑임자). 베이킹파우더. 정제소금. 곡류가공품,
2022067928345,20220679283,19G쿠키 흑임자견과류듬뿍,(유)새만금에프앤비,과자,계란. 난백. 아몬드분말. 검정깨분말. 물엿. 검정깨(흑임자). 베이킹파우더. 정제소금. 땅콩 또는 견과류가공품. 설탕. 곡류가공품. 버터,
2022067928374,20220679283,19G쿠키크린베리 생지,(유)새만금에프앤비,과자,곡류가공품. 버터. 설탕. 계란. 땅콩 또는 견과류가공품. 물엿. 아몬드분말. 베이킹파우더. 정제소금,
2022067928373,20220679283,19G쿠키흑임자 생지,(유)새만금에프앤비,과자,땅콩 또는 견과류가공품. 계란. 검정깨분말. 물엿. 아몬드분말. 검정깨(흑임자). 베이킹파우더. 정제소금. 곡류가공품. 버터. 설탕,
1996051900624,19960519006,19가지즐거움,주식회사 보성녹차인 1공장,액상차,식물혼합추출액. 비타민 C. 탄산수소나트륨. 차. 카테킨. L-카르니틴,
19880607021365,19880607021,19곡 곡류 효소분말,(주)케이지앤에프,효소식품,효소식품. 두류가공품. 곡류가공품. 곡류가공품. 기타가공품,
20130332448163,20130332448,19곡 미숫가루,(주) 한마음디에스,곡류가공품,분말두유. 백태. 보리. 귀리. 현미. 멥쌀. 현미찹쌀. 옥수수. 볶은율무분말. 메밀. 흑미. 차조. 기장분말. 검정콩. 여두분말. 수수. 흰강낭콩. 밀. 팥. 검정콩,
2017037216745,20170372167,19곡 미숫가루,직골식품,곡류가공품,차조. 완두. 메밀. 녹두. 기장쌀. 강낭콩. 찰흑미. 검정콩. 약콩. 수수. 찹쌀. 백태. 통밀. 옥수수. 현미. 백미돔. 보리. 흑미. 팥,
20080358366185,20080358366,19곡 미숫가루,도움에프앤비,즉석섭취식품,현미. 멥쌀. 보리. 백태. 옥수수. 곡류가공품. 찹쌀. 현미찹쌀. 흑미. 검정콩. 찐율무. 통밀. 수수. 차조. 기장. 조씨앗. 귀리. 호밀. 밀쌀. 보리쌀,
2016055808884,20160558088,19곡 분말,농업회사법인 에프엔디큐웰(주) 제2공장,곡류가공품,보리. 현미. 쌀. 옥수수. 밀. 백태. 검정콩. 알파현미분말. 찹쌀. 발아현미. 보리쌀. 기장쌀. 흑미. 율무쌀. 수수. 차조. 참깨. 들깨. 메밀,
2012035815690,20120358156,19곡 빙수용파우더,이노라이즈컴퍼니,기타가공품,기타가공품. 유청분말. 기타가공품. 두류가공품. 구연산(무수),
19910372063167,19910372063,19곡 혼합곡물,대주식품,곡류가공품,보리. 멥쌀. 옥수수. 통밀. 백태. 현미. 찹쌀. 검정콩. 수수. 기장쌀. 좁쌀. 흰강낭콩. 완두. 율무쌀. 귀리. 렌즈콩씨앗. 메밀. 검정깨(흑임자). 참깨,
2017036857463,20170368574,19곡 혼합곡물가루,해오름,곡류가공품,찰흑미. 흑미. 귀리. 옥수수. 기장쌀. 차조. 수수. 홍미. 찹쌀. 율무쌀. 검정콩. 약콩. 납작보리. 찰현미. 백태. 팥. 찰보리. 보리. 늘보리,
19940607230421,19940607230,19곡곡류혼합분말,(주)신광식품,곡류가공품,대두. 현미. 보리. 수수. 율무. 찹쌀. 검정깨(흑임자). 흰깨. 녹두. 알파미분. 메밀. 옥수수. 팥. 좁쌀. 밀. 검정콩. 흑미. 기장. 찰현미,
20070332837516,20070332837,19곡곡물혼합분말,이아소,기타가공품,강낭콩. 팥. 백태. 검정콩. 보리. 납작보리. 차조. 찰수수. 찰기장. 녹미. 홍미. 현미찹쌀. 늘보리. 흑미. 보리. 현미. 찹쌀. 약콩. 옥수수,
20050464198912,20050464198,19곡물,농업회사법인주식회사 두리두리,곡류가공품,보리. 현미. 검정콩. 흑미. 찰현미. 옥수수. 백태. 수수. 멥쌀. 밀. 찹쌀. 보리쌀. 율무쌀. 기장쌀. 들깨. 검정깨(흑임자). 참깨. 차조. 메밀,
202004471029,20200447102,19곡물 곤약쫀득이,JS푸드,과자,혼합곡물. 설탕. 밀가루. D-소비톨액. 마가린. 정제소금. 베이킹파우더. 알파옥수수분말. 곤약분말,
20050358194439,20050358194,19곡물분말,(주)에버헬스케어 농업회사법인,곡류가공품,보리. 현미. 찹쌀. 옥수수. 대두. 쌀. 차조. 수수. 기장쌀. 율무쌀. 흑미. 약콩. 귀리. 마. 은행분말. 현미찹쌀. 검정깨(흑임자). 참깨. 들깨,
20180379618456,20180379618,19곡발효효소혼합분말,(주)세종바이오팜,고형차,귀리분말. 흑미가루. 찹쌀분말. 백태분말. 기장분말. 효소식품,
20190212246101,20190212246,19곡밥과닭가슴살새우가지볶음 도시락,(주)에스런치,즉석조리식품,과.채가공품. 식육가공품. 햄. 김치. 양파. 혼합간장. 설탕. 물엿. 향미유. 소스. 소스류. 알가열제품. 냉동새우. 전분가공품. 곡류가공품. 쌀. 정제수. 마늘가루. 콩기름(대두유),
20190212246102,20190212246,19곡밥과닭가슴살카레 도시락,(주)에스런치,즉석조리식품,정제수. 곡류가공품. 김치. 햄. 쌀. 옥수수. 두류가공품. 고구마. 카레분말. 알가열제품. 양파. 물엿. 설탕. 혼합간장. 전분가공품. 향미유. 마늘가루. L-글루탐산나트륨. 콩기름(대두유),
20050360021311,20050360021,19곡분,(주)지피코,곡류가공품,마분말. 귀리. 약콩. 흑미. 찐율무. 기장쌀. 수수. 볶은조. 찐현미. 찹쌀. 옥수수. 대두. 쌀. 보리. 참깨. 검정깨(흑임자). 현미찹쌀. 은행분말. 들깨,
2008055809426,20080558094,19곡분말,농업회사법인 에프엔디큐웰(주),곡류가공품,메밀. 들깨. 참깨. 발아현미. 차조. 수수. 율무. 흑미. 쌀보리. 기장. 찹쌀. 알파현미분말. 밀. 검정콩. 백태. 옥수수. 멥쌀. 현미. 보리,
200504490251111,20050449025,19곡분말,주식회사새롬비앤에프농업회사법인,곡류가공품,곡류가공품,
20050464198357,20050464198,19곡분말,농업회사법인주식회사 두리두리,곡류가공품,옥수수. 보리. 현미. 멥쌀. 밀. 백태. 검정콩. 발아현미. 호화쌀. 찹쌀. 보리쌀. 흑미. 율무. 수수. 기장. 들깨. 참깨. 차조. 메밀,
2010044319662,20100443196,19곡분말,베이시스푸드(주),곡류가공품,차조. 수수. 보리. 현미. 맵쌀. 옥수수. 밀. 백태. 검정콩. 호화쌀가루. 찹쌀. 쌀보리. 발아현미. 기장. 흑미. 율무. 참깨. 들깨. 메밀,
19900368039524,19900368039,19곡분말,(주)유성식품,곡류가공품,보리. 현미. 멥쌀. 옥수수. 호화쌀가루. 발아현미. 찹쌀. 기장. 율무. 수수. 참깨. 차조. 들깨. 찰보리. 찰현미. 찰흑미. 조. 검정쌀가루. 보리쌀,
2014060808695,20140608086,19곡분말,(주)에코밀,곡류가공품,현미. 보리. 백태. 옥수수. 멥쌀. 메밀. 들깨. 참깨. 발아현미. 차조. 수수. 율무쌀. 흑미. 보리쌀. 기장쌀. 찹쌀. 알파미분. 밀쌀. 검정콩,
19900368039765,19900368039,19곡분말(혼합곡물),(주)유성식품,곡류가공품,통보리. 현미. 멥쌀. 옥수수. 찰보리. 찰현미. 찰흑미. 찹쌀. 보리쌀. 발아현미. 대두. 차조. 조. 기장씨앗. 흑미. 수수. 검정콩. 율무쌀. 탈피렌즈콩,
2015046182149,20150461821,19곡수다밥,화심영농조합법인,즉석조리식품,혼합곡물. 쌀. 정제수,
20110512070147,20110512070,19곡쌀,농업회사법인 명성제분(주),기타 농산가공품,세부원재료. 찰흑미. 기장분말. 수수분말. 쌀가루,
20090445014437,20090445014,19곡혼합분말,(주)태평,곡류가공품,검정콩. 약콩. 검정깨(흑임자). 참깨. 차조. 들깨. 옥수수. 현미. 이집트콩씨앗. 멥쌀. 귀리. 흰콩. 보리. 찰흑미. 찹쌀. 현미찹쌀. 수수. 렌즈콩씨앗. 흰강낭콩,
20090445014540,20090445014,19곡혼합분말M,(주)태평,곡류가공품,차조. 들깨. 옥수수. 현미찹쌀. 흰강낭콩. 렌즈콩씨앗. 수수. 멥쌀. 현미. 흰콩. 이집트콩씨앗. 귀리. 보리. 검정깨(흑임자). 참깨. 찹쌀. 흑미. 검정콩. 약콩,
201504612251193,20150461225,19곡혼합추출농축액(BRIX:65),해찬솔푸드,곡류가공품,덱스트린. 혼합곡물추출액,
20150461225487,20150461225,19곡혼합추출분말,해찬솔푸드,곡류가공품,혼합곡물추출액. 덱스트린. 아라비아검,
20200467503325,20200467503,19곡혼합추출분말,올담식품,기타가공품,혼합곡물추출액. 덱스트린. 아라비아검,
20190358138151,20190358138,19그린티,Littes(리트),타르색소제제,물엿. 글리세린. 주정. 식용색소황색제4호. 식용색소황색제5호. 식용색소청색제1호. 식용색소적색제40호,
200603555312890,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,당류가공품. 치자청색소. 가공유지. 당류가공품. 유화제,
200603555312893,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,락색소. 가공유지. 당류가공품. 유화제. 당류가공품,
200603555312892,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,당류가공품. 가공유지. 치자청색소. 유화제,
200603555312895,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,당류가공품. 유화제. 치자청색소. 당류가공품. 락색소. 가공유지,
200603555312894,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,당류가공품. 가공유지. 혼합제제. 당류가공품. 유화제,
200603555312898,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,당류가공품. 유화제. 당류가공품. 락색소. 가공유지,
200603555312891,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,당류가공품. 유화제. 당류가공품. 가공유지. 치자청색소. 락색소,
200603555312897,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,당류가공품. 유화제. 가공유지. 치자청색소,
200603555312896,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,당류가공품. 혼합제제. 가공유지. 당류가공품. 유화제,
200603555312899,20060355531,19년 메나쥬리 크리스마스 종합세트,티지에프 주식회사,당류가공품,당류가공품. 치자청색소. 유화제. 당류가공품. 가공유지,
200603555312867,20060355531,19년 할로윈 마카롱세트 초코사인판,티지에프 주식회사,당류가공품,당류가공품. 혼합제제. 혼합제제. 혼합제제. 당류가공품. 식품첨가물혼합제제. 혼합제제. 식품첨가물,
20080377130505,20080377130,19분,주식회사 경주생약식품사업부,기타가공품,프락토올리고당. 결정셀룰로스. 찹쌀분말. 곡류가공품. 볶은현미분말. 홍삼농축액분말. 자당지방산에스테르,
20070435176171,20070435176,19종 멀티프로바이오틱스 유산균,(주)메디오젠,기타가공품,프락토올리고당. 덱스트린. 이소말트. 에리스리톨. 분말결정포도당. 탈지분유. 비타민 B6 염산염. 3종 혼합유산균. Bifidobacterium breve. Lactobacillus reuteri. Lactobacillus fermentum. Weissella cibaria. 비타민 C. 효모추출물. 글루콘산아연. 갈락토올리고당. 자일리톨. 난소화성말토덱스트린(고시형). 유산균혼합분말. 비타민 B2. 비타민 B1염산염,
20150182104861,20150182104,19종 생유산균 프롤린 모유 포스트바이오틱스 프로바이오틱스,다원바이오,기타가공품,덱스트린. 프락토올리고당. 식물성크림. 이소말트. 포도당. 자일리톨. 과.채가공품. L-프롤린. 기타가공품. 산화아연. 프로바이오틱스(고시형). 프로바이오틱스(고시형). 프로바이오틱스(고시형). 기타가공품. 판토텐산칼슘,
2022067531832,20220675318,19종 생유산균 프리바이오틱스 모유 유산균 프롤린,뉴트리커머스,기타가공품,치커리뿌리추출물분말. 식물성크림. 이산화규소. 요거트분말. 유산균혼합분말. 요구르트향분말. 포도당. 자일리톨. 프락토올리고당. L-프롤린. 프로바이오틱스(고시형). 프로바이오틱스(고시형). 기타가공품. 판토텐산칼슘. 기타가공품. 과.채가공품. 비타민C. 산화아연,
20220261312269,20220261312,19종 유산균 애플 사이다 비니거 혼합 분말,주식회사 제이에스바이오,고형차,기타가공품. 기타가공품,
200204150291015,20020415029,19종 혼합분말,(주)엄마사랑,곡류가공품,현미찹쌀. 땅콩. 흑미. 참깨. 시금치. 케일분말. 양배추. 녹차가루. 호박. 사과. 고구마. 표고버섯. 당근. 양파. 보리쌀. 현미보리. 현미. 멥쌀. 백태,
20070435176316,20070435176,19종알파복합유산균-1000,(주)메디오젠,기타가공품,유산균혼합분말. 분말결정포도당. 덱스트린. 식물성크림혼합분말,
20070435176150,20070435176,19종알파혼합유산균-10,(주)메디오젠,기타가공품,분말결정포도당. 유산균혼합분말. 식물성크림혼합분말. 덱스트린,
20070435176135,20070435176,19종알파혼합유산균-1000,(주)메디오젠,기타가공품,유산균혼합분말. 감자전분,
20070435176317,20070435176,19종알파혼합유산균-2000,(주)메디오젠,기타가공품,유산균혼합분말. 덱스트린,
20180442747290,20180442747,19종유산균 멀티,(주)원네스팜,기타가공품,L-아르지닌. 비타민 C. 요구르트향분말. 유산균배양건조물. L-프롤린. 초유분말. 유산균혼합분말. 프락토올리고당,
2019049821070,20190498210,19종유산균혼합분말,(주)한풍네이처팜,기타가공품,유산균혼합분말. Bacillus subtilis. Bacillus coagulans,
19880607021398,19880607021,19종혼합유산균,(주)케이지앤에프,기타가공품,덱스트린. 프로바이오틱스(고시형),
20040364689127,20040364689,19종혼합유산균 배양건조물,(주)씨티씨바이오,기타가공품,유산균혼합분말. 유산균배양건조물. 유산균배양건조물. 유산균배양건조물. 유산균배양건조물. Bacillus subtilis,
2007043517697,20070435176,19종혼합유산균-1000,(주)메디오젠,기타가공품,식물성크림혼합분말. 덱스트린. 분말결정포도당. 유산균혼합분말,
2007043517684,20070435176,19종혼합유산균-2000,(주)메디오젠,기타가공품,유산균혼합분말. 말토덱스트린혼합제제,
2019038777793,20190387777,19종혼합유산균Q,와이즈웨이,기타가공품,이소말토올리고당. 기타가공품. 발효유분말,
2016037230719,20160372307,19혼합곡물,그랜드푸드,곡류가공품,곡류가공품,
19910372063114,19910372063,19혼합곡물,대주식품,곡류가공품,검정깨(흑임자). 쌀. 찹쌀. 현미. 옥수수씨. 팥. 검정콩. 강낭콩씨. 쥐눈이콩. 메밀. 녹두. 참깨. 기장. 차조. 수수. 진흑미. 흑미찹쌀. 밤콩. 완두,
202306232202,20230623220,1:1 눈꽃 스테비아 에리스리톨,(주)유디바이오,혼합제제,효소처리스테비아. 에리스리톨,
201802803511,20180280351,1:1 눈꽃스테비아 에리스리톨,(주)닥터스랩,혼합제제,에리스리톨. 효소처리스테비아,
2022032640599,20220326405,1F,프라이로스터스(Frei roasters),커피원두,커피. 커피,
